transaction_id,project_id,buyer_address,seller_address,amount_credits,price_per_credit,total_value_usd,transaction_date,days_since_last_tx,buyer_tx_count,seller_tx_count,price_deviation_pct,is_fraud
TX-101782,VCS-1162,0x00000017e2cba1fc7921c3814b8d3bada223621e,0x00000007b2e481daaa6aff1cdd6b2da75a08afd7,1897,3.07,5814.62,2023-09-17,5,142,161,-3.09,0
TX-101783,VCS-1169,0x0000001434c0d2a861a848f849171ed8769aff7e,0x00000007ac7b01eb078f9558fd02d7fc56f00bd9,259,30.32,7852.5,2023-08-14,2,66,49,-6.84,0
TX-101784,VCS-1085,0x00000004c0090a0140df4cd9460b26042faf265c,0x00000018f638c7ed2dbfd2ac2cec5fe2ecedecb0,2874,39.43,113331.93,2021-08-27,3,38,162,-7.11,0
TX-101785,VCS-1007,0x00000008c53ecb3578b3ae1329f7a4282c6aa91f,0x0000000eb8cf31bff467152f62abc986431c17b6,369,20.99,7744.04,2023-02-05,10,77,123,6.12,0
TX-101786,VCS-1183,0x00000005cf3240a6cb19f035655beb48945ed196,0x00000015aadb92fe821c1904e014bdfba272ceba,4982,42.22,210363.53,2020-03-26,11,130,85,-2.02,0
TX-101787,VCS-1084,0x0000001c5ec2382ce3fee33636b0f56aa0836609,0x000000127f62b4a20d0f230297dbccb222710801,298,41.35,12323.63,2022-03-07,4,136,131,-4.81,0
TX-101788,VCS-1157,0x0000000903472c5ac61aa20433c536489f99c8fc,0x0000000ffdbf75a87ec37e240819afa663aca07b,2857,23.24,66394.46,2023-11-28,14,166,33,7.6,0
TX-101789,VCS-1049,0x0000000bdc600fea8b997658c13c94318e56d716,0x000000183740a3e520145afd340e9ba07b63fc26,732,8.96,6558.23,2024-01-28,4,193,115,1.83,0
TX-101790,VCS-1004,0x0000001ab2dba27fa84e1fccb3b070c43512902b,0x00000013eefac4aa649d6707a1058db4baf362fb,136,6.44,876.27,2022-11-08,7,151,196,1.55,0
TX-101791,VCS-1018,0x0000000b0f8eb2404a281b8c157cf52996d0a7d2,0x00000004ab78db4f197be3c82e78099375a870a1,4675,12.44,58174.85,2021-09-22,10,93,60,-6.63,0
TX-101792,VCS-1188,0x00000004940e211cc0516122d8cc9d3e68a9b2bb,0x0000000aaaddeb8fde1911d8efe1d1b9d1f055ba,2946,7.95,23406.54,2020-07-09,29,33,169,-5.21,0
TX-101793,VCS-1194,0x0000001390c6453e59d35cb4c6d2acd4845e8f4e,0x0000001cc600c170f33728b62492a77dbf8aff19,2105,25.18,53013.16,2022-11-11,28,85,98,6.16,0
TX-101794,VCS-1169,0x000000191a7e06a771429343e5eef08528aa6964,0x0000001bb2e94dbe89ad36ef4611df068959765b,3021,9.99,30189.26,2023-09-20,25,29,135,7.82,0
TX-101795,VCS-1131,0x0000000caa8dfb18124516dfccbb5d5357c4e3d9,0x000000125c73bfa45e34b9be50943a23ae7754d2,3588,12.54,44982.28,2022-11-10,29,105,164,-5.81,0
TX-101796,VCS-1056,0x0000000bac3cbed6ce13ce2858a0f5cf7ac9080c,0x000000128379cdf75dfcdf76b2b646e993148969,2291,4.11,9427.39,2023-02-03,11,86,38,8.98,0
TX-101797,VCS-1175,0x0000001789d6f3a4ddae5e9f14ee2dadc98bf146,0x00000016a38584f60a04c4aa4be14069289cad9c,300387,72.11,21659577.5,2021-12-06,1,126,71,300.33,1
TX-101798,VCS-1074,0x000000115e05f24bb1536c334d1a70d0fb962c66,0x0000001ac71bb1e7a80fad65221cde3152bf3c8a,537,21.22,11392.91,2023-07-26,23,167,31,-4.47,0
TX-101799,VCS-1156,0x0000000541ccae3452c50ceeba6d762c680099bc,0x00000010947ef12a50994371bb17b4f9c47b15e0,2751,28.55,78546.7,2021-07-03,8,80,29,-1.51,0
TX-101800,VCS-1002,0x0000000f0c8ad0bf5f0ad6956f04b5622f0602c6,0x00000004f9f3b6ba5f9168749076b489c8c6cbbb,1956,21.93,42895.77,2024-01-19,30,195,189,1.98,0
TX-101801,VCS-1037,0x00000014b2b4167bd123d8c9e59f891b205218cc,0x0000001b3e79c47cc04bb83d1e24b4c0cab8aadd,1423,23.61,33592.28,2021-07-29,30,170,154,2.79,0
TX-101802,VCS-1196,0x00000004a205529d30eba619cefc15004108c01f,0x00000003369cce8e91dcc56757ed8a85819318f2,4660,19.23,89606.04,2022-11-30,21,53,51,1.07,0
TX-101803,VCS-1112,0x0000001aeced98a2efba23afc592d8ef86e86510,0x0000000d48df3e8776f8ba107a1a80fb7c688e33,2743,24.0,65837.69,2021-03-24,28,67,70,-8.56,0
TX-101804,VCS-1010,0x000000121396f2183c98a2ba01711afd67247e29,0x0000001a45809e812a521a626bb42a7422d30f66,1273,3.48,4424.56,2022-03-15,29,53,102,-5.1,0
TX-101805,VCS-1153,0x0000001a62184df5f1e8b240b8befc43fb418306,0x0000001c17a0f4d7380fae1f4c5209b9a064c0cc,4707,37.25,175321.73,2020-08-07,3,129,94,-4.02,0
TX-101806,VCS-1166,0x0000000a7eedf927c0f246de076c801ad6a36876,0x000000116f94bcba35b341fd646a82c5dc63a396,2937,9.33,27392.87,2024-01-19,11,88,82,-8.29,0
TX-101807,VCS-1055,0x00000012561e5d7ae82f2583fadff790f140ab80,0x0000001a3a30ceabcd9d7481e277abf7a42f5d7c,1504,6.29,9462.3,2021-06-16,14,102,1,-6.83,0
TX-101808,VCS-1021,0x00000019805602bf6e0de4a8276714ccaa92e1d3,0x000000138bbf2b1aa2e0df9d4f907cdf91cbee5a,3946,30.5,120351.24,2021-12-04,27,17,117,6.64,0
TX-101809,VCS-1078,0x00000009471d2f9db38ef7782744bc809aa0bf74,0x0000000bdb3c4aecf733b81279134542ac1445af,2281,17.27,39385.33,2020-07-15,10,159,139,-6.94,0
TX-101810,VCS-1086,0x0000001135fa363d03163559f168bf32a9b7fb58,0x0000001b51668fdfe2fe5e24ce98694e71e7ac0c,4248,36.71,155927.75,2023-08-12,25,82,150,5.2,0
TX-101811,VCS-1067,0x000000172623bb413e9af6db2a9b4229a60d69d9,0x0000001bec37cbd4c243998eadb5f44ed5d9211e,2492,22.58,56261.06,2023-06-08,24,111,138,-2.77,0
TX-101812,VCS-1044,0x0000001cf1002a414319d45f837500aff36450ac,0x000000154c762766bf2798bab7e9ff431cd04b14,3373,22.91,77291.4,2023-02-28,26,119,120,-3.27,0
TX-101813,VCS-1064,0x0000001b2ade236a651e8857d3d6a8fa765c2768,0x0000000a3399dcf47f43ebcdfcb93e7849a917d6,1018,4.68,4759.26,2023-08-10,11,170,19,-9.05,0
TX-101814,VCS-1090,0x00000013e691a9bc01261471bce87c7ff14d3410,0x0000000a0ae7b863ca6eacbac620560a563653c3,3972,31.88,126632.24,2020-12-20,5,88,70,3.88,0
TX-101815,VCS-1084,0x0000000968052b69e90834670576a049e0232429,0x0000000a172370bbd9aad11609af512b9e9c6f2a,790,33.63,26567.18,2022-12-29,13,38,138,-0.24,0
TX-101816,VCS-1124,0x00000012c5879803d66d00dbf86f1047bf30bbb6,0x0000001709553dc909ab8ea24cf485465cb43f8e,4778,18.86,90101.47,2021-12-05,26,105,104,1.05,0
TX-101817,VCS-1163,0x00000008596a7261bac76eeb263acc601e18446b,0x00000017acbf8e694721560396070b773d03994f,455490,272.33,124043575.13,2023-07-10,1,164,78,654.97,1
TX-101818,VCS-1113,0x0000001a3176f375a1d82dec16c5e85fa2338347,0x000000128752883e34a42874dd86ed86faa47f5c,2071,15.52,32131.89,2023-04-29,13,185,178,-0.7,0
TX-101819,VCS-1010,0x0000000fb48fcadc4004d1e9bed94eb8488cfa0f,0x00000008f6d17f31ff6731d27ecc100f097e0cad,2626,15.39,40403.28,2021-11-27,19,156,100,1.12,0
TX-101820,VCS-1194,0x00000017bab44a1c1be54b0ad528add4621a8cbf,0x000000146d78502e91d36ea5f27fe658450bbc4f,265,6.08,1610.76,2020-03-21,22,111,180,-3.04,0
TX-101821,VCS-1039,0x000000154dcc76d35595b1fd1f34ea1e1c1e9a5a,0x000000149a73123ac5c527d9273a503acf77d5c0,811,41.06,33296.42,2023-12-12,13,198,150,-3.75,0
TX-101822,VCS-1124,0x00000018d163afb9e779de319cdffd25fff6a3fa,0x000000167746cc3e3d4a9e85ba8b2871cbab5e74,1631,18.88,30796.44,2022-05-27,26,105,12,-5.0,0
TX-101823,VCS-1199,0x0000001c2b51fd49bff4356e56f52ee315db1e89,0x00000009b1280e1ca48552eb3162bd04586c8656,4420,20.47,90456.14,2021-07-07,7,157,2,-7.34,0
TX-101824,VCS-1126,0x0000000a8d9ffb6883035471aeb181c2a29fef1e,0x0000001ba6a827e30416cda6afb096aa399aa53f,499456,65.97,32947548.23,2020-12-03,1,187,146,501.8,1
TX-101825,VCS-1050,0x0000001c2ac4a72741d1aa9d0bd2be8a74ce90ca,0x0000001d602d23e42a42a19b2595f5805d3c8eab,2205,38.0,83779.08,2020-02-15,17,94,144,7.69,0
TX-101826,VCS-1046,0x0000000a5a93b6ba34a0b7725d42f02df2d65ef9,0x00000015bf9e9d0001cef9921a23366ae59cfdf4,1436,17.53,25177.74,2021-12-02,28,68,182,-9.5,0
TX-101827,VCS-1149,0x0000001810a34b2e58b01453760ab1f31a8b2e45,0x0000001cbc49b67cbb78dca0545da89220e04cd7,4295,6.32,27155.16,2022-05-28,13,43,20,7.73,0
TX-101828,VCS-1021,0x0000001c6d8f4b551f2c4d647b18b064ec5b9ce6,0x00000016bfadf070de8cc6de372dc1622591316b,1313,29.53,38777.94,2022-02-12,26,79,101,-3.55,0
TX-101829,VCS-1069,0x00000009a3888d03e892d3e84990016960a69e36,0x0000000dc1f9259e38fe425fbf573a132e4d1186,2173,34.53,75034.84,2023-07-12,21,72,74,-0.97,0
TX-101830,VCS-1087,0x00000011dc2fa98ceb1179d09622d8ac15d80f71,0x00000017f4ffaae180a7c5cfe243f4f330054231,4370,6.98,30513.76,2023-11-26,22,87,37,-8.05,0
TX-101831,VCS-1151,0x0000001ae3d420775faa29c3d133f78137653055,0x00000006b8143daad64bff28e2b8b8056dc86ca7,333049,163.56,54473072.5,2023-11-14,0,138,200,524.03,1
TX-101832,VCS-1034,0x0000000b03637abf7b7881296689e0772a72b033,0x0000000a2316813fc7af532de5160afda970b211,2141,42.64,91302.63,2023-10-05,13,83,69,8.78,0
TX-101833,VCS-1053,0x00000003226383578c2ff5b5c305cfbbe952b547,0x0000000fb7690b866a25c158dab4ef948216a806,3638,37.6,136806.66,2023-01-14,6,75,120,-7.77,0
TX-101834,VCS-1123,0x0000000a7b71642281ec60d37b25ec706f7c4fd6,0x0000001a1547295ee9d4eea1d671ae96c685d4ec,3465,5.01,17369.91,2023-09-23,22,155,96,1.46,0
TX-101835,VCS-1106,0x00000007700ea633a1478cfd54c30bf92f7faa73,0x00000017fcf19b1518dbbecbc473cbc784221d34,489530,111.99,54820366.43,2023-07-27,0,77,27,441.39,1
TX-101836,VCS-1041,0x0000000d97d3e865d564502e37b405d2631a7806,0x000000108db1cb06cafaefdac5f36e8ecbbc840a,1862,35.12,65393.48,2023-10-06,29,120,77,-5.55,0
TX-101837,VCS-1192,0x0000000ef58c1a2837c99525fb5b94733b0e908e,0x0000001cbc1d331bc94efd4248cbffb2c8dd57fd,2655,28.17,74799.99,2023-11-03,23,146,9,-1.97,0
TX-101838,VCS-1033,0x00000006efd1227d32bcbf6e2fdea08456174d9e,0x0000001863ad636821e3208f557eef6eb485dc54,136,34.88,4743.2,2021-09-03,8,14,32,5.01,0
TX-101839,VCS-1101,0x0000000f84b02a0cadaafe40eadf434cfe540e0f,0x0000000b66aef9c38c05cd5853be720676ec8b23,4711,33.11,155994.6,2021-01-19,4,45,31,-2.52,0
TX-101840,VCS-1186,0x00000006f132ea425503246fc62ff31c2bffd2bf,0x0000001a829765e6f5aa79b97c5840e62c9a7b9a,2049,38.12,78110.06,2022-03-26,21,194,7,-8.66,0
TX-101841,VCS-1036,0x0000000a8aceeea476d8c8913736f622dd661ebb,0x000000144e89fe0487a3d42a25352d1632f0cc06,2273,23.77,54032.48,2020-01-22,17,60,194,-2.66,0
TX-101842,VCS-1092,0x0000000dbdff0d9c6bec8fbc9ca8f5de72d9b645,0x0000000d400f5a8d0426222075049371d9edaf6a,687,16.08,11049.71,2022-04-16,1,65,97,3.65,0
TX-101843,VCS-1188,0x0000001cd898d54a95516e4aad4933e614dc5ccc,0x00000014d98090ddafcd956c76087f86c3e158e1,1010,36.86,37229.84,2020-11-29,1,63,49,4.12,0
TX-101844,VCS-1144,0x0000000d28c6c3fd77c9a7c56273793394042b7f,0x000000118aa885986604ddab2189abb6cedaccec,4785,16.92,80972.96,2022-09-14,23,26,127,0.26,0
TX-101845,VCS-1088,0x00000004d8a67f77fcf3799ddf7a1d50692a8cc2,0x00000007032fe804d6f38b03f21df2aae4ac24e1,229,6.4,1466.21,2020-03-07,7,65,179,-0.28,0
TX-101846,VCS-1194,0x0000000d87825632176a8bb200fb72c5a274a5fa,0x0000001452ec782afc02178c9c98e2993576237c,2085,18.42,38405.65,2021-04-19,18,67,30,9.26,0
TX-101847,VCS-1111,0x0000000b539622318bab0dd86eeb81e9db92cb57,0x00000015deb56a534027010137268712a7f3398f,3757,23.52,88350.26,2023-09-28,15,184,117,6.65,0
TX-101848,VCS-1194,0x000000082a1ee916c38ab9286ad0b73c3c80666f,0x0000001a5be325ce53d2b6fef3e9a9b243a2647c,665,29.41,19557.98,2022-08-25,21,185,186,-5.34,0
TX-101849,VCS-1029,0x0000000b7b48e4e7d6a04e065f7a75a9c78c1b73,0x00000014fb5f70ec651d067ce7ed9b11e59b9185,2172,45.32,98430.76,2021-11-27,28,78,180,9.67,0
TX-101850,VCS-1088,0x00000010fd7dc3700514145888eb24534a1d5528,0x0000001984b99da55a93c5cfbb86580df075c7e4,969,22.72,22019.01,2020-07-08,18,77,123,6.04,0
TX-101851,VCS-1100,0x0000000c4d00c897fc5b058c40f5f2c34e82263e,0x0000000d5b6882b5e324eccc1da65d50ac71c3d1,3975,7.31,29045.16,2022-08-26,19,119,39,-7.85,0
TX-101852,VCS-1053,0x00000009b26b29468f9852840d8d7e95fd2dd4e4,0x0000000b723a96f4252199d3620ffeba9478ea2c,3183,33.67,107169.8,2023-03-26,22,176,98,-6.97,0
TX-101853,VCS-1151,0x00000010cd382d8441074c4b05c8c0e8f43006a3,0x000000046a4394ba158451b2278894b568e67ec7,3564,17.36,61868.26,2024-01-21,13,160,197,-1.66,0
TX-101854,VCS-1119,0x0000001524d3c75330c0e59321277e7d0a77201e,0x0000000758522ae45c920a0f44063c7f90a3e4be,3606,43.22,155860.55,2022-02-06,20,97,58,7.81,0
TX-101855,VCS-1021,0x0000000ab2b1c899f957a72c51a97e9a0e1fe432,0x000000141199c087a8cde337baf061c4fd04e5e7,3647,29.85,108878.14,2023-10-04,3,153,108,7.59,0
TX-101856,VCS-1042,0x000000092baa17bab33d2f089309036d49945532,0x000000042e3b4b5b50004ed45074b4adaf358d31,4430,27.87,123480.92,2023-08-30,29,37,56,-9.35,0
TX-101857,VCS-1181,0x0000001748539af225ede05cc57ed7480097223f,0x00000014605a907fe090fe149038f75e21696a07,3115,39.94,124409.35,2022-04-01,1,101,83,-4.96,0
TX-101858,VCS-1123,0x0000001bf8c417d595b21d0435109656b7249d79,0x0000000b34218d6579f5005d3befad2d61ee270f,4153,25.84,107324.81,2021-05-11,11,136,143,-8.19,0
TX-101859,VCS-1029,0x0000001bb132a9f52afe1eb1f38838d1f63b93bf,0x0000000af2d39f5a51ca3451e4968c74ccafc4af,2800,26.75,74899.07,2020-08-06,8,43,93,5.6,0
TX-101860,VCS-1113,0x00000003bd4c9cdade848fa5bce0b1d521cb8d1f,0x00000017f75588cceede16a7eac0485272565a3e,62,14.92,924.82,2021-05-22,11,47,11,-7.14,0
TX-101861,VCS-1123,0x000000160821cf906f7e65ad464c7a2208c031d7,0x0000001443c799727093d73916f8033ef805d265,1012,25.73,26036.93,2020-06-02,8,103,107,-7.4,0
TX-101862,VCS-1144,0x0000001d2447aafb08833290e45c61a5e2b345ea,0x0000001c30b9bd949ccb54251282c4a2cc2e4560,1089,45.33,49362.56,2022-08-24,18,41,80,5.51,0
TX-101863,VCS-1147,0x000000100db82622d62bceb5aeae75fc646de4b5,0x00000008b2f031fcbb1b690d9b6a91070222b300,936,34.1,31919.06,2023-09-27,16,139,143,-6.53,0
TX-101864,VCS-1045,0x0000001846f750ffd9314a08dc3d298386ee20c1,0x00000006f5be80e179a5c34485cfddb3144c3815,653,20.59,13446.84,2020-03-25,23,175,41,-9.61,0
TX-101865,VCS-1093,0x0000000b564b2f329a5f00aba4ec5342f276285b,0x0000001813837a9127dc24bbdef5384687a2c2ec,4016,27.52,110528.84,2021-09-01,12,179,18,-9.93,0
TX-101866,VCS-1166,0x0000000e09523cca50ec715d63fadadbbd5e628b,0x000000159e8940bc379625f9c744d1532bce57b3,119000,202.66,24116114.74,2021-10-16,1,115,65,402.9,1
TX-101867,VCS-1136,0x0000001a3b28bfb1e0ba55dc23bf972ce896941f,0x00000009be6616e9799c3a6c4dfd2da58af8689b,3272,35.62,116564.62,2022-09-12,2,52,4,-5.4,0
TX-101868,VCS-1176,0x000000197940c589ef20374296bc157e8e2e160a,0x0000001bfcda9400f6620b9b621337caa4ee7e8f,1171,20.33,23806.56,2021-05-02,29,23,67,9.05,0
TX-101869,VCS-1019,0x0000000d7863041d3329480a1d3a06ad449482cb,0x000000178f484812a2cb1f5b138aae6c800afc1e,1112,41.01,45608.55,2022-09-21,13,118,2,-6.93,0
TX-101870,VCS-1123,0x000000078e609208905b990b813f74b4ab57dcd6,0x0000000411c646811b8eb308723db3bc59b3a79c,3551,4.48,15900.78,2023-06-01,16,31,144,-7.86,0
TX-101871,VCS-1038,0x00000003c7cfb44afc7477d2f00fdd8ef8333544,0x0000000d8633b490034742c9206842bb329cbd35,1961,32.42,63570.61,2023-12-14,8,130,42,-2.94,0
TX-101872,VCS-1031,0x0000001c2655ea7560e5d155cd4fa20713cb97cc,0x0000000c05a2f562fad5867504c0a4619ab734ec,3057,7.38,22572.89,2021-10-22,30,154,43,0.71,0
TX-101873,VCS-1028,0x00000011bfdb34a018f445bdabf25a762efb118e,0x0000000859cccd7b1e779f219c619354d3a44e2f,3774,40.7,153587.77,2023-11-26,10,99,34,-0.67,0
TX-101874,VCS-1045,0x0000001a68979193737cc5ab2a13e59af7c4c6ab,0x00000017dcdc89cb4bc102359bb7e04a7314834e,1957,6.89,13481.94,2020-05-23,23,112,182,8.51,0
TX-101875,VCS-1162,0x0000000dd273ade42a755f5c91f82b514e437186,0x00000011d5e1779a28a8bdb9ad4bfc71dc243ce7,2122,24.93,52900.52,2021-01-26,10,133,127,7.64,0
TX-101876,VCS-1103,0x0000000a3f01ca406339a7a31569b1b6c0afdaf5,0x000000179d7633816719d459e4238c41e4f29f67,3913,42.84,167642.47,2021-11-22,4,12,41,-2.47,0
TX-101877,VCS-1165,0x0000000c1068a81bd540a865036abd2c04cda3ea,0x00000004a8e41f3391173014ffc69b8c0cf1ce3a,1864,28.42,52968.12,2022-12-29,9,146,74,5.26,0
TX-101878,VCS-1106,0x0000000f1b4573916a489510a91ea60420a038fc,0x00000019e861bd0750bdb605113195fc61c7041e,303193,37.44,11351201.77,2022-09-05,0,36,33,549.5,1
TX-101879,VCS-1059,0x0000001905f4a8cc4bf2245df7d39ea70d94c5c9,0x00000017c4d7f24c758a4b47a41d2bcbf51c6ebc,1818,30.31,55098.01,2023-05-12,14,16,26,8.46,0
TX-101880,VCS-1047,0x0000001ce88c873c1b969a48cb32d2235408c506,0x0000000592a7a09d8c37022a405e81b9034377e6,941,8.75,8235.86,2022-07-31,25,134,69,-5.17,0
TX-101881,VCS-1188,0x000000083eb277d4565a5b6fd22e0ca945dc9a48,0x0000000a937bc54d132c2e18f2a634cb286d17da,2713,27.05,73381.48,2022-12-16,20,195,166,-5.54,0
TX-101882,VCS-1021,0x00000016cd417c10c90f0120b9bdc224fba1d51b,0x000000101adab967b47adacc298b715d0516cbbc,3952,29.96,118388.66,2022-09-03,26,197,42,3.69,0
TX-101883,VCS-1010,0x000000158b39bd0dadefad24934f89ecb83e7321,0x0000001d3d46087ef7f0752c6da14749a2db0d35,3308,23.79,78689.61,2020-01-22,11,117,105,5.59,0
TX-101884,VCS-1125,0x0000000da4f77312461377be36f4ec433fd9f587,0x00000004e088126a31e18850a1e816d2516eeddc,126362,174.65,22068845.74,2022-10-27,1,183,73,355.88,1
TX-101885,VCS-1185,0x00000010ac66c6b198ec31c71f606cbbb49078bd,0x0000001629d299311b6a763551983ef14484051d,4046,13.17,53298.83,2020-10-21,20,51,79,-1.99,0
TX-101886,VCS-1054,0x0000000ea0ac10b4870c475c29f067ec2ee7d061,0x000000197f25e1ef01479937e2d27b662cad2d65,167,31.09,5192.25,2021-10-16,9,57,86,-2.0,0
TX-101887,VCS-1063,0x0000000b2bd268950480d4574e909795050aa77b,0x00000012b2674ee8d44d9ab7867159822dc028f3,4195,14.22,59658.43,2021-03-29,4,65,6,5.96,0
TX-101888,VCS-1061,0x0000000a1072a5a0959a5cecc5bc154212976a45,0x0000001d08d9ce55dce33e3281349cc0d24dc8a1,3767,24.04,90567.9,2020-04-22,6,8,125,-6.18,0
TX-101889,VCS-1013,0x0000000be7b441507e018b2ff5dcafbecdd118d0,0x0000000afdb650323c0521d25ecc6fdfa2511820,4387,17.83,78219.85,2022-10-18,28,39,39,-2.87,0
TX-101890,VCS-1018,0x0000000e185244b1282694edf7641c2b14256fbe,0x0000000706be09f8645cb8bbbeb1deb3d02191ac,2802,38.66,108315.22,2021-09-17,13,83,60,3.5,0
TX-101891,VCS-1023,0x0000001aea7e4c0f5bc5a2949f425ad2d82fdff4,0x00000003d797709ae1a6971b423162e7f9458ce6,4244,40.41,171498.47,2023-04-15,3,90,184,8.83,0
TX-101892,VCS-1157,0x0000000d0c7ee1bb01b2d5143f43aa13b683ee69,0x0000000db1f7bb8d64fea211deaea603b12756fd,2090,32.35,67611.61,2020-05-20,30,92,128,-3.8,0
TX-101893,VCS-1161,0x000000103766306884504ff0810cc2d2a64bddd8,0x00000010b8fa56b2604711cd63dce74c3efbe96d,1899,39.68,75353.2,2022-11-20,6,31,191,-2.15,0
TX-101894,VCS-1183,0x0000000311f5f3b8da254c599c2ea26c6ebd40ab,0x00000010659daf10897685bb26d8af01dfbe8420,4404,35.23,155146.02,2022-01-16,22,19,81,-8.51,0
TX-101895,VCS-1128,0x0000001097430dfe342e6edbbb2bf3a1cf055ebe,0x00000005d0e565f0ff2c3082d16a9612987c48d7,344847,43.26,14917092.47,2022-02-28,2,79,49,357.2,1
TX-101896,VCS-1009,0x0000000cdaee28d39d65e69a6ab187401bfb5dbf,0x00000006abe5760df42b5d76207fd165c3ea13fd,4148,31.6,131064.11,2023-04-29,2,13,188,-1.55,0
TX-101897,VCS-1025,0x0000000afa1cb914be49c196f76ef59289b6e4cd,0x00000018545879d86e98de9d58b107f5cc9b8fc7,4306,9.86,42465.8,2023-02-15,17,30,99,6.62,0
TX-101898,VCS-1137,0x000000174a0c7fe08779a7a06b1b57ca988be34c,0x0000000d520f424a209d58f108920a6c0901db16,4173,24.27,101290.89,2023-12-20,16,103,195,-7.72,0
TX-101899,VCS-1003,0x00000012a73ccd9cb138b0f05267264a7aaab712,0x00000017a9a9380c89b82c04325eff5e28167a6f,1452,34.03,49409.35,2020-03-11,17,142,29,-2.4,0
TX-101900,VCS-1117,0x0000000338b13145f4c72772b96eab8f35f591b7,0x0000001aaa779c71c26c4c94e36e83dc7752fc64,1274,40.85,52037.23,2021-01-30,21,183,200,-4.19,0
TX-101901,VCS-1133,0x0000000b948d2c0ea3b1a008be6e28cc91d7661b,0x000000148bda5d94d1fb8b29597e3d9f58bffbef,259894,82.53,21449654.14,2022-06-27,2,53,106,224.86,1
TX-101902,VCS-1111,0x00000010a975cb0f0d2168f0e64551f26100c7f1,0x00000014cea047ee9ac4e70cbec65d16730e8658,2168,6.19,13427.65,2020-03-13,19,87,196,-2.25,0
TX-101903,VCS-1089,0x0000001d4ddea9fe54f0757afaf2548eab38ca29,0x0000000a3e0e533e8879548494723f0566f4a892,2912,7.13,20769.46,2020-04-03,14,193,23,-1.5,0
TX-101904,VCS-1004,0x0000001349c92b3aabbf8d4d67aee584b842231b,0x0000000d5e04a0c5e1ddc282557eb92fd5bba4bc,1726,42.77,73819.28,2020-10-27,19,195,55,3.12,0
TX-101905,VCS-1051,0x00000014a051d5d1080473f5c04c8ed31973b2bd,0x00000008b8b443ce20ca9bb67b1c9e077b24df01,1992,22.62,45065.19,2023-10-18,1,107,28,-0.46,0
TX-101906,VCS-1036,0x0000000d3a932d515ab059d553f433645ffca038,0x00000004ee68e78720445874ab1e0f9d5793f70e,113,26.9,3039.27,2020-07-30,28,130,191,3.47,0
TX-101907,VCS-1145,0x0000001191e097fbf009dc8cde5d9626d8bd2133,0x000000076ac38b0e0bd328c5e4a022093ca5948f,4520,31.5,142368.42,2021-03-03,27,80,97,1.72,0
TX-101908,VCS-1056,0x00000002f75b0a5f987b11620b3c68edc5bf163c,0x0000000d2981d805d3c5e86573bd584d948c1f80,2320,11.3,26206.52,2022-12-13,8,41,158,-5.96,0
TX-101909,VCS-1071,0x0000001581c28b12871c7f76cf7153161b3a2f89,0x00000007538345d74a70cd54c9342c23457f0cf1,4038,46.46,187616.18,2024-01-02,23,132,159,9.72,0
TX-101910,VCS-1040,0x0000001b641da7c0b0ff0d43b59f6b7625308df2,0x00000002fe927c00f0beaaa101255de053ca59b9,4971,10.28,51106.01,2022-02-12,26,43,33,-8.0,0
TX-101911,VCS-1097,0x0000000e1f8940f7a365e2fa537ae45ff9c084d4,0x000000157517b4aae7b80118082ce7ea142d0e7c,2360,9.11,21510.84,2022-02-01,2,189,12,7.93,0
TX-101912,VCS-1003,0x00000010575e4f82f2f21939712ccbb756397555,0x00000006bd61d3e014158d4015102a840b1f2e10,1369,7.32,10021.54,2022-11-04,25,47,56,0.33,0
TX-101913,VCS-1157,0x0000001c5202abc917d2f518f4d2e962089cfd5a,0x0000000743def6b99e7c73d5c9f6f06d31966282,2266,23.74,53790.2,2023-07-24,16,122,101,1.07,0
TX-101914,VCS-1039,0x0000000b1681584b176d37d611148ba94270021d,0x0000000954e530655f617875eab75435896496a9,2318,40.17,93115.89,2021-09-12,10,186,19,6.21,0
TX-101915,VCS-1057,0x00000018f865b70411b740984939e83a1c20e230,0x0000001751c32ba037193ce2c0bdfe78270a3676,2469,22.21,54842.8,2020-03-26,12,151,32,-0.76,0
TX-101916,VCS-1104,0x0000000af6971a869f17ea37c181033101a380e5,0x00000005ba087ced519657694da65740744674ec,2046,36.85,75391.52,2023-03-21,22,129,146,2.09,0
TX-101917,VCS-1032,0x0000000fe3020a216218985db01eb36cbbcfae06,0x0000000789b946e236757f4507c971fcf4d77cdf,4762,7.56,36000.56,2023-06-14,26,78,186,-7.96,0
TX-101918,VCS-1011,0x00000005383a4c7d9d5bb970a26cddff386f0c33,0x000000067453db629b1f803b20d58d5232b06656,1741,27.43,47747.69,2020-05-09,10,29,144,3.38,0
TX-101919,VCS-1178,0x0000001740ebd89ab158cd639aa607beb430ea3c,0x0000001886a6c5dc68f9e657d14c8cf21da7f6dc,2810,17.55,49320.37,2020-06-24,30,1,80,8.98,0
TX-101920,VCS-1012,0x00000011533b93a8705d4fd75f390707ce8210ec,0x00000013c19a85f5325f9609ab263d20199f5582,21,4.49,94.31,2021-07-16,19,118,135,-2.78,0
TX-101921,VCS-1069,0x0000001be2960838a94d107cd8b0608950905784,0x00000004bab319d1ce134e5af8e7933478eefa7a,2907,3.61,10480.29,2022-03-09,25,117,186,-7.91,0
